commonRxns,FSR_BASE_PCOPT,Status_BASE_PCOPT
SK_SFGTH,NaN,Unchanged
SK_T4HCINNMFM,NaN,Unchanged
SK_TYRTAm,NaN,Unchanged
SK_UAG2EMAi,NaN,Unchanged
SK_UAG4E,NaN,Unchanged
SK_UGT1A10r,2.22690747456324,Upregulated
SK_r0202,1.79440167159726,Unchanged
SK_r0652,8.13293349586769,Upregulated
SK_r0915,8.77141236287571e-07,Unchanged
SK_r1078,NaN,Unchanged
SK_r1262,4.95232007886431,Upregulated
SK_r1292,1.16770236418589e-06,Unchanged
SK_r1429,1.79440167159733,Unchanged
SK_r1459,1.32819206528059,Unchanged
