commonRxns,FSR_PCOPT,Status_PCOPT
OO_MLTHFte2,1.00000170480285,Unchanged
OO_NACHEX1ly,3.04114882719652,Upregulated
OO_NACHEX2ly,3.04114887170975,Upregulated
OO_NACHEXA3ly,3.04114883142713,Upregulated
OO_NACHEXA4ly,3.04114883142713,Upregulated
OO_NACSMCTte,0.686646754887529,Unchanged
OO_NDPK7n,0.00012535143472121,Unchanged
OO_NTD7e,0.590570382384007,Unchanged
OO_OCCOAtm,1.4525010446782e-05,Unchanged
OO_P4507B12r,3.96843062660233,Upregulated
OO_PA_HStm,2.08988372021926,Upregulated
OO_PGI,7.01713371782426,Upregulated
OO_PGLc,1.94637543624177,Unchanged
OO_PTVSTtep,8.52401431814087e-07,Unchanged
OO_RE1520M,0.333143776400235,Downregulated
OO_RE1522M,0.333143775760624,Downregulated
OO_RE1525M,0.333143775760624,Downregulated
OO_RE1527M,0.333143776400235,Downregulated
OO_RE1532M,0.333143775760624,Downregulated
OO_RE1534M,0.333143776400235,Downregulated
OO_RE2992M,0.726600265541204,Unchanged
OO_RE3174C,6.97824182119234,Upregulated
OO_RE3175C,6.97824182189127,Upregulated
OO_RSVtev,8.52401416523207e-07,Unchanged
OO_S4TASE1ly,3.04114882651531,Upregulated
OO_S4TASE2ly,3.04114886890176,Upregulated
OO_SARDHm,288.067984971846,Upregulated
OO_SIAT9g,3.86389991894361,Upregulated
OO_ST8SIA12,3.86389991894361,Upregulated
OO_TMNDNCCOAtx,1.6240196896123,Unchanged
OO_TYRASE,0.785314379769502,Unchanged
OO_UPPN,0.539573468874972,Unchanged
OO_XOL7AONEtr,3.96843062691211,Upregulated
OO_XOLTRI27tc,3.96843062691211,Upregulated
OO_XYLK,2.84508863365498,Upregulated
OO_r0173,0.041225732540334,Downregulated
OO_r0249,3822067.87448845,Upregulated
OO_r0488,0.019511475331936,Downregulated
OO_r0595,40.2502972415943,Upregulated
OO_r0715,6.3060736592184,Upregulated
OO_r0717,6.3060736592184,Upregulated
OO_r0719,6.3060736592184,Upregulated
OO_r0721,6.3060736592184,Upregulated
OO_r0795,40.2502972415943,Upregulated
OO_r0840,3822067.87448845,Upregulated
OO_r1252,6.3060736592184,Upregulated
OO_r1260,10.2423173832201,Upregulated
OO_r1444,6.3060736592184,Upregulated
OO_r2447,0.685364672023884,Unchanged
OO_sink_C02528[c],9.85681604486494,Upregulated
OO_sink_asn_L[c],0.0819418108723928,Downregulated
OO_sink_val_L[c],1,Unchanged
SK_34HPLFM,6.63450062040848,Upregulated
SK_34HPLtm,6.68155567629765,Upregulated
SK_3DPHBH2,6.67809127932897,Upregulated
SK_3M4HDXPAC,19.8561785702448,Upregulated
SK_3MOX4HOXPGALDOX,0.018900716199219,Downregulated
SK_3MOXTYROX,19.8561785695135,Upregulated
SK_4HBZCOAFm,6.67809127932897,Upregulated
SK_4HBZFm,6.67809127932897,Upregulated
SK_ACNAMt2,0.699253754883669,Unchanged
SK_AHC,1.99451682638458,Unchanged
SK_ARGtD,1,Unchanged
SK_ASPPROASCT1,125421.386808311,Upregulated
SK_ASPt6,125421.386800138,Upregulated
